run_name,source,benchmark,threads,dynamic,program_id,duration_ms,mops_total,init_ms,mops_per_thread,total_threads,avail_threads,operation_type,pid,mode,rep
run_4,dual,FT,2,True,1,105460,3758.65,,3758.65,1,2,floating point,7791,dynamic=true,1
run_4,dual,FT,2,True,2,103780,3819.43,,3819.43,1,2,floating point,7790,dynamic=true,2
run_4,dual,FT,4,True,1,52150,7601.06,,3800.53,2,4,floating point,22806,dynamic=true,1
run_4,dual,FT,4,True,2,53650,7388.7,,3694.35,2,4,floating point,22803,dynamic=true,2
run_4,dual,FT,8,True,1,27100,14627.36,,3656.84,4,8,floating point,27723,dynamic=true,1
run_4,dual,FT,8,True,2,26910,14732.6,,3683.15,4,8,floating point,27724,dynamic=true,2
run_4,dual,FT,16,True,1,13550,29245.44,,3655.68,8,16,floating point,39738,dynamic=true,1
run_4,dual,FT,16,True,2,13590,29163.07,,3645.38,8,16,floating point,39741,dynamic=true,2
run_4,dual,FT,32,True,1,7520,52708.92,,3294.31,16,32,floating point,44828,dynamic=true,1
run_4,dual,FT,32,True,2,7490,52905.43,,3306.59,16,32,floating point,44831,dynamic=true,2
run_5,dual,FT,2,False,1,107820,3676.37,,1838.19,2,2,floating point,8608,dynamic=false,1
run_5,dual,FT,2,False,2,107200,3697.67,,1848.84,2,2,floating point,8607,dynamic=false,2
run_5,dual,FT,4,False,1,56140,7061.27,,1765.32,4,4,floating point,23249,dynamic=false,1
run_5,dual,FT,4,False,2,56560,7007.8,,1751.95,4,4,floating point,23250,dynamic=false,2
run_5,dual,FT,8,False,1,29850,13279.96,,1659.99,8,8,floating point,28178,dynamic=false,1
run_5,dual,FT,8,False,2,29700,13344.4,,1668.05,8,8,floating point,28176,dynamic=false,2
run_5,dual,FT,16,False,1,16910,23447.6,,1465.48,16,16,floating point,40254,dynamic=false,1
run_5,dual,FT,16,False,2,16610,23870.08,,1491.88,16,16,floating point,40255,dynamic=false,2
run_5,dual,FT,32,False,1,9090,43583.73,,1361.99,32,32,floating point,45375,dynamic=false,1
run_5,dual,FT,32,False,2,9290,42685.89,,1333.93,32,32,floating point,45376,dynamic=false,2
run_5,dual,FT,2,True,1,104870,3779.68,,3779.68,1,2,floating point,8610,dynamic=true,1
run_5,dual,FT,2,True,2,103630,3824.95,,3824.95,1,2,floating point,8609,dynamic=true,2
run_5,dual,FT,4,True,1,52820,7505.2,,3752.6,2,4,floating point,23246,dynamic=true,1
run_5,dual,FT,4,True,2,53850,7360.99,,3680.49,2,4,floating point,23248,dynamic=true,2
run_5,dual,FT,8,True,1,26360,15036.66,,3759.17,4,8,floating point,28174,dynamic=true,1
run_5,dual,FT,8,True,2,26310,15065.92,,3766.48,4,8,floating point,28177,dynamic=true,2
run_5,dual,FT,16,True,1,14190,27928.98,,3491.12,8,16,floating point,40257,dynamic=true,1
run_5,dual,FT,16,True,2,14230,27861.26,,3482.66,8,16,floating point,40256,dynamic=true,2
run_5,dual,FT,32,True,1,7890,50244.03,,3140.25,16,32,floating point,45373,dynamic=true,1
run_5,dual,FT,32,True,2,7870,50337.19,,3146.07,16,32,floating point,45374,dynamic=true,2
run_6,dual,FT,2,False,1,108250,3661.83,,1830.92,2,2,floating point,9316,dynamic=false,1
run_6,dual,FT,2,False,2,108090,3667.06,,1833.53,2,2,floating point,9315,dynamic=false,2
run_6,dual,FT,4,False,1,58010,6833.15,,1708.29,4,4,floating point,23864,dynamic=false,1
run_6,dual,FT,4,False,2,57570,6885.67,,1721.42,4,4,floating point,23863,dynamic=false,2
run_6,dual,FT,8,False,1,29880,13267.76,,1658.47,8,8,floating point,28608,dynamic=false,1
run_6,dual,FT,8,False,2,30030,13200.33,,1650.04,8,8,floating point,28607,dynamic=false,2
run_6,dual,FT,16,False,1,16150,24547.54,,1534.22,16,16,floating point,40624,dynamic=false,1
